show me all flights from baltimore to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
tell me the flights from baltimore to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
flights from atlanta to washington dc on thursday morning  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-state_code <NOTABLE> B-day_name B-period_of_day  ,O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name B-depart_time.period_of_day  
what ground transportation is available in pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O O B-city_name  
i am looking for the cheapest fare from indianapolis to orlando on december twenty seventh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-month_name B-day_number I-day_number  ,O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number  
show me the flights from pittsburgh to baltimore  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
show me flights from san francisco to minneapolis  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
what is the type of aircraft for united flight DIGITDIGIT  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name <NOTABLE> B-integer  ,O O O O O O O B-airline_name O B-flight_number  
show me the flights from salt lake city to st. petersburg late night on tuesday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-city_name I-city_name B-late B-period_of_day <NOTABLE> B-day_name  ,O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.period_mod B-depart_time.period_of_day O B-depart_date.day_name  
does any airline offer dc10 service between denver and boston  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-aircraft_code <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-aircraft_code O O B-fromloc.city_name O B-toloc.city_name  
i would like information on a flight between washington and san francisco with a stopover in dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name  
flights from dc to denver  ,<NOTABLE> <NOTABLE> B-state_code <NOTABLE> B-city_name  ,O O B-fromloc.state_code O B-toloc.city_name  
show me the flights from boston to pittsburgh on wednesday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name  
show me the flights from baltimore to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
do you have a flight from atlanta to boston that will stop in washington  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name  
list all flights leaving denver on continental on sunday after DIGITDIGITDIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-airline_name <NOTABLE> B-day_name B-after B-time I-time  ,O O O O B-fromloc.city_name O B-airline_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time  
how far is downtown from the airport in dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O O O O B-fromloc.city_name  
what 's the earliest flight from san jose to houston  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
i 'd like to make a trip from washington to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
show me the flights on american airlines from fort worth to denver on the evening of july eleventh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> B-month_name B-day_number  ,O O O O O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number  
show me the flights from san francisco to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
flights from dallas to houston in the morning  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-period_of_day  ,O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day  
what are the morning flights from nashville to tacoma and from nashville to san jose in the next two days  ,<NOTABLE> <NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> B-next <NOTABLE> <NOTABLE>  ,O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.date_relative O O  
i 'd like to see all flights from pittsburgh to philadelphia again  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE>  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O  
flights between baltimore and washington dc  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-state_code  ,O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code  
is there ground transportation in dallas from the dallas airport to downtown dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-airport_name I-airport_name <NOTABLE> <NOTABLE> B-city_name  ,O O O O O B-city_name O O B-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name  
what does fare code y mean  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-fare_basis_code <NOTABLE>  ,O O O O B-fare_basis_code O  
please list the flight times from boston to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_time I-flight_time <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name  
i want to see the cheapest flights from denver to atlanta  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name  
show me boston to oakland flights  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE>  ,O O B-fromloc.city_name O B-toloc.city_name O  
give me the flights and fares on december twenty seventh from indianapolis to orlando  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-month_name B-day_number I-day_number <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name  
can i get a taxi from long beach airport to downtown long beach  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-transport_type <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name  ,O O O O B-transport_type O B-fromloc.city_name I-fromloc.city_name O O O B-fromloc.city_name I-fromloc.city_name  
flights from montreal and phoenix to las vegas arriving at the same time  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> time_mod time_mod time_mod time_mod  ,O O B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O  
like information on flights from san francisco to boston on thursday morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name B-period_of_day  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day  
what is the cost of a round trip flight from pittsburgh to atlanta <UNK> on april twenty fifth and returning on may sixth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-month_name B-day_number I-day_number <NOTABLE> <NOTABLE> <NOTABLE> B-month_name B-day_number  ,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O B-return_date.month_name B-return_date.day_number  
what are the least expensive flights from denver to atlanta  ,<NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative I-cost_relative <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name  
please show me flights from dallas to atlanta on monday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name  
what flights do you have leaving denver and arriving in san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name  ,O O O O O O B-fromloc.city_name O O O B-toloc.city_name I-toloc.city_name  
i would like the fare on the us air DIGITDIGITDIGITDIGIT from denver to pittsburgh on april twenty  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name B-integer <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-month_name B-day_number  ,O O O O O O O B-airline_name I-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number  
how many people fit on a <UNK>  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-aircraft_code  ,O O O O O O B-aircraft_code  
flights between new york and miami  ,<NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
flights from jfk or la guardia to cleveland  ,<NOTABLE> <NOTABLE> B-airport_code B-or B-airport_name I-airport_name <NOTABLE> B-city_name  ,O O B-fromloc.airport_code B-or B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name  
are there any flights next monday morning from pittsburgh to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-next B-day_name B-period_of_day <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O B-depart_date.date_relative B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
all flights from washington dc to san francisco on november twelfth  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-state_code <NOTABLE> B-city_name I-city_name <NOTABLE> B-month_name B-day_number  ,O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number  
show me flights from boston to san francisco arriving before DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-before B-time I-time  ,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time  
show me the flights available from dallas to baltimore august third  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-month_name B-day_number  ,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.month_name B-depart_date.day_number  
can you list all flights from chicago to milwaukee  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name  
please give me direct morning flights from pittsburgh to atlanta  ,<NOTABLE> <NOTABLE> <NOTABLE> B-direct B-period_of_day <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-connect B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name  
how many airlines fly from new york to los angeles by way of milwaukee  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name  
what is the cost of a flight from boston to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
nonstop or connecting flights from seattle to boston  ,B-flight_stop B-or B-connecting <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,B-flight_stop B-or B-connect O O B-fromloc.city_name O B-toloc.city_name  
what is the arrival time in san francisco for the DIGITDIGITDIGIT am flight leaving washington  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_time I-flight_time <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> B-time I-time <NOTABLE> <NOTABLE> B-city_name  ,O O O B-flight_time I-flight_time O B-fromloc.city_name I-fromloc.city_name O O B-depart_time.time I-depart_time.time O O B-fromloc.city_name  
earliest flight on american airlines from washington dc to san francisco  ,B-flight_mod <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-city_name B-state_code <NOTABLE> B-city_name I-city_name  ,B-flight_mod O O B-airline_name I-airline_name O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name  
i 'd like a flight from san diego to toronto on alaska airlines leaving around DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-around B-time I-time  ,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time  
what flights are there available from philadelphia to denver on wednesday with economy class  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name <NOTABLE> B-economy I-economy  ,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-economy I-economy  
may i please see airlines and flight numbers from new york to toronto on the same <UNK> june seventeenth also arriving in toronto before noon thank you  ,month_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-same <NOTABLE> B-month_name B-day_number <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-before B-time <NOTABLE> <NOTABLE>  ,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.date_relative O B-depart_date.month_name B-depart_date.day_number O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time O O  
what is the earliest flight from washington to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
how many first class flights does delta airlines have  ,<NOTABLE> <NOTABLE> B-class_type I-class_type <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE>  ,O O B-class_type I-class_type O O B-airline_name I-airline_name O  
i need to go from boston to atlanta and back in the same day find me the earliest flight from boston  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-day <NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-return_date.date_relative O O O B-flight_mod O O B-fromloc.city_name  
list flights from montreal to washington with the lowest one way fares that leaves on saturday  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-cost_relative B-round_trip I-round_trip <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-day_name  ,O O O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-round_trip I-round_trip O O O O B-depart_date.day_name  
i 'd like a flight on july ninth from orlando to kansas city in the afternoon  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-month_name B-day_number <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> B-period_of_day  ,O O O O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day  
what is the earliest flight from boston to dallas fort worth leaving august eighth  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-month_name B-day_number  ,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number  
find a flight from washington dc to san francisco on tuesday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-state_code <NOTABLE> B-city_name I-city_name <NOTABLE> B-day_name  ,O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name  
